,num_circles,experiment_number,LH,mae_all,rms_all,std_all,mae_experiment,rms_experiment,std_experiment,estimated_ecc,circle_0_index,circle_0_ecc,circle_1_index,circle_1_ecc
59,2,1,LHB,5.624227385376079,6.9508195732770846,4.084355402978247,6.331399132346577,7.566371706723355,4.142869275179308,0.17234048185080103,1,0.15338822164810487,7,0.09389228472164692
60,2,1,LHB,7.388035832817302,8.649718043726836,4.498282868938009,7.9656972245576965,9.363424880658435,4.921523465595511,0.2267634351088053,1,0.15338822164810487,8,0.0996919702442314
61,2,1,LHB,14.52732848565606,16.353069826903482,7.508636349792624,15.640503504274339,17.058979917405935,6.8105393292485426,0.2938486070981054,1,0.15338822164810487,9,0.08689708645523127
62,2,1,LHB,49.4986869995223,58.87339039858011,31.874065983914686,54.0587716938639,61.51729880151132,29.36030065897019,0.3637099429483729,2,0.1880207624155663,3,0.1806444664041759
63,2,1,LHB,24.299864822388088,27.72104885904909,13.340656635243008,28.185678976515298,32.408032489797804,15.995251498260771,0.38929418805459304,2,0.1880207624155663,4,0.0371828397862812
64,2,1,LHB,23.271589164812625,25.875495051608315,11.312576272007282,25.74006996919447,28.232375107929496,11.598094766633444,0.37922721240471846,2,0.1880207624155663,5,0.18131351012917324
65,2,1,LHB,16.877704174070207,19.0370183269241,8.806314132042823,19.40280130329024,22.037666578773866,10.449404280735113,0.35878179167680246,2,0.1880207624155663,6,0.15550793560093598
66,2,1,LHB,19.234115458961494,22.773050854730936,12.192647282009753,22.183879866570667,27.044919502602017,15.469426135696947,0.3625469346164798,2,0.1880207624155663,7,0.09389228472164692
67,2,1,LHB,15.012287132873402,17.942742166720887,9.827168030596981,16.858459812241566,20.753695548446203,12.104057653391768,0.33982541502592656,2,0.1880207624155663,8,0.0996919702442314
68,2,1,LHB,13.54162846610339,14.980815217761199,6.406958956847144,15.187077626557542,16.741721313411873,7.045417354625959,0.341033391218028,2,0.1880207624155663,9,0.08689708645523127
69,2,1,LHB,32.187482003220964,37.559523093684284,19.356750174482542,34.58101157928169,40.666273967691325,21.39858585441839,0.42896694687433795,3,0.1806444664041759,4,0.0371828397862812
70,2,1,LHB,27.055695792446297,31.1456221672461,15.428515980853614,29.00525640210211,32.64822127104132,14.98670921887756,0.42347638998592313,3,0.1806444664041759,5,0.18131351012917324
71,2,1,LHB,19.152396501080105,21.724435065029695,10.253623123564976,20.574148226259393,22.48435077854008,9.06920364179475,0.4000563795767916,3,0.1806444664041759,6,0.15550793560093598
72,2,1,LHB,19.870135965072254,22.005376972320644,9.455914150598128,21.958916928456457,23.969015390879793,9.60831234595238,0.4125830461160469,3,0.1806444664041759,7,0.09389228472164692
73,2,1,LHB,24.6478989633173,27.55909432518903,12.32820979375222,27.77449518040553,30.952078961573527,13.66047618193132,0.4346235760179401,3,0.1806444664041759,8,0.0996919702442314
74,2,1,LHB,24.99712724345988,28.15494207822827,12.955477335963526,26.77544699526955,29.103518869694888,11.405711236139432,0.43406904737130064,3,0.1806444664041759,9,0.08689708645523127
75,2,1,LHB,23.118608410679922,26.182214143684373,12.289763326418683,24.73806279051679,26.954389884351425,10.703615436387617,0.3838319841281278,4,0.0371828397862812,5,0.18131351012917324
