,num_circles,experiment_number,LH,mae_all,rms_all,std_all,mae_experiment,rms_experiment,std_experiment,estimated_ecc,circle_0_index,circle_0_ecc,circle_1_index,circle_1_ecc,max_mocap_ecc
110,2,2,LHA,13.878158662663497,15.410352062207561,6.69892997538584,14.92528475757465,16.70798198393559,7.509496446555266,0.33425495960604923,2,0.16471890807876066,6,0.14551552021343625,0.16471890807876066
111,2,2,LHA,12.498433481614416,13.94300163208692,6.1803280671852905,13.522699122316768,14.538132175731405,5.3379673665478755,0.2939574899170135,2,0.16471890807876066,7,0.06661814563387489,0.16471890807876066
112,2,2,LHA,16.656533685683975,18.487670676799294,8.022085304424252,18.317771247649944,19.67109824294054,7.170171727524211,0.32650263927278966,2,0.16471890807876066,8,0.05333882018846302,0.16471890807876066
113,2,2,LHA,32.81334242258753,38.32750383615371,19.806112929305296,36.48660856962768,42.26771541995881,21.337459124961345,0.4363516460065484,2,0.16471890807876066,9,0.07908351415804565,0.16471890807876066
114,2,2,LHA,18.613261081874366,21.717946163789353,11.189982013892322,20.431826092425737,23.22500673159874,11.042708916370007,0.299678258649665,3,0.1874394717946061,4,0.11618769413171921,0.1874394717946061
115,2,2,LHA,28.483092639728717,31.782788391081098,14.101740019900777,30.86247619035142,33.70290580767322,13.542282794303372,0.37654293127084826,3,0.1874394717946061,5,0.18388013681205576,0.1874394717946061
116,2,2,LHA,11.56099000520476,13.00274043175079,5.951030905233344,12.441366414833055,14.188770280660234,6.82155435433972,0.30403377343094135,3,0.1874394717946061,6,0.14551552021343625,0.1874394717946061
117,2,2,LHA,12.088557503677377,13.464280539514183,5.929049496084993,13.04941825929182,14.02500854542311,5.13941123021428,0.2834602933335441,3,0.1874394717946061,7,0.06661814563387489,0.1874394717946061
118,2,2,LHA,16.31984316799606,18.04008613979318,7.688135463372781,17.897093270573922,19.18617571197528,6.913999632279982,0.31070542530302303,3,0.1874394717946061,8,0.05333882018846302,0.1874394717946061
119,2,2,LHA,16.073003547978242,18.7141872765351,9.585372312430383,16.60058106114486,18.75245256725557,8.722109017865382,0.25200389186111655,3,0.1874394717946061,9,0.07908351415804565,0.1874394717946061
120,2,2,LHA,77.98602883042226,88.35014344570352,41.52020175934768,82.12223160442872,90.58447499132495,38.22938903203323,0.5597796407860852,4,0.11618769413171921,5,0.18388013681205576,0.18388013681205576
121,2,2,LHA,22.93439687829474,25.909876995398132,12.055503545913206,24.435491913697028,27.667805475126972,12.977449469950296,0.40256864181985613,4,0.11618769413171921,6,0.14551552021343625,0.14551552021343625
122,2,2,LHA,21.43024979101518,23.727216676499285,10.184557187636567,23.32115425663151,25.209798131772295,9.573802065172849,0.40153449626425153,4,0.11618769413171921,7,0.06661814563387489,0.11618769413171921
123,2,2,LHA,30.68179001926141,34.31074707003491,15.357575515616373,33.286539663388304,36.47036116712446,14.902802451155848,0.4351335787949856,4,0.11618769413171921,8,0.05333882018846302,0.11618769413171921
124,2,2,LHA,14.436930870686014,16.99674961276361,8.970202028606332,15.98958496876675,18.25459812998797,8.807015692841055,0.30584279574094164,4,0.11618769413171921,9,0.07908351415804565,0.11618769413171921
125,2,2,LHA,40.03023761262506,46.002806462644386,22.668001215729067,40.15530354164043,44.43125996215913,19.018108720471787,0.4564993937166635,5,0.18388013681205576,6,0.14551552021343625,0.18388013681205576
126,2,2,LHA,15.741456600922625,18.4361192447824,9.596720111012175,15.183116423529814,17.348487803960317,8.393033108102166,0.3640054508870165,5,0.18388013681205576,7,0.06661814563387489,0.18388013681205576
127,2,2,LHA,9.8049263139682,11.59907430507766,6.196930265249627,9.116265765024128,10.522918305574798,5.255997352287218,0.3073812929217039,5,0.18388013681205576,8,0.05333882018846302,0.18388013681205576
128,2,2,LHA,33.85575272034138,38.70846526938318,18.765214926830478,38.47779813229722,42.362195228441195,17.720458105329865,0.4683769128785838,5,0.18388013681205576,9,0.07908351415804565,0.18388013681205576
129,2,2,LHA,28.197860735297567,32.47275840779139,16.10467908912035,31.78323963754792,35.240253051530985,15.221731612341006,0.510944489003188,6,0.14551552021343625,7,0.06661814563387489,0.14551552021343625
130,2,2,LHA,26.14310116857991,30.45246350099776,15.617003379938055,28.305097088702663,32.17462413069014,15.29797100109372,0.49293535306351044,6,0.14551552021343625,8,0.05333882018846302,0.14551552021343625
131,2,2,LHA,14.055285390362947,15.409312132153197,6.316316409235173,15.284228743114923,16.37890729169772,5.887355586183687,0.3679871736930279,6,0.14551552021343625,9,0.07908351415804565,0.14551552021343625
132,2,2,LHA,19.128599977797336,22.11744091196646,11.103056128100029,20.639732136007492,23.127243765815106,10.434120066267841,0.4201723692548236,7,0.06661814563387489,8,0.05333882018846302,0.06661814563387489
133,2,2,LHA,16.00734470638516,18.10519038397606,8.459481916227615,17.582440691836016,19.094488207562705,7.446963087515614,0.36554731010177366,7,0.06661814563387489,9,0.07908351415804565,0.07908351415804565
134,2,2,LHA,18.739671518964926,21.18591381635297,9.882694753721294,20.80817353525133,22.613069717165455,8.852730435309292,0.38467544445315105,8,0.05333882018846302,9,0.07908351415804565,0.07908351415804565
135,2,2,LHB,26.59216078232357,31.486023631870566,16.859023372478134,28.584560820588298,33.252111626696966,16.988990856681387,0.30294452102516833,0,0.1353111220017544,1,0.13035752865923714,0.1353111220017544
136,2,2,LHB,8.630726379771337,10.453008441809592,5.897113500863092,9.472809118879908,10.9660479112586,5.524499451469316,0.2957378483215082,0,0.1353111220017544,2,0.16471890807876066,0.16471890807876066
137,2,2,LHB,8.354274348452378,9.892051575922578,5.297054322121209,9.040749221360327,10.420818965186111,5.182501463738833,0.31442786932641065,0,0.1353111220017544,3,0.1874394717946061,0.1874394717946061
138,2,2,LHB,15.721343805018815,17.709878517311857,8.153474477935184,16.55452515306683,18.499299343645358,8.256619959903396,0.35446084561073476,0,0.1353111220017544,4,0.11618769413171921,0.1353111220017544
139,2,2,LHB,25.799411323662035,28.970461104481107,13.178694622714037,26.601157160343107,29.62859543851304,13.047302609727515,0.40003836977102114,0,0.1353111220017544,5,0.18388013681205576,0.18388013681205576
140,2,2,LHB,26.916986738510285,30.114572071915468,13.504194755462192,28.75128172538959,31.2790429383692,12.318373524439949,0.4214730777659095,0,0.1353111220017544,6,0.14551552021343625,0.14551552021343625
